"","x","y","Regions","Species.richness","Phylogenetic.diversity","Functional.diversity","Functional.Phylognetic.diversity"
"2535",-1550000,-2650000,3,0.260869565217391,0.494384711585974,0.926696402600296,1.87444389133207
"2536",-1450000,-2650000,3,0.27536231884058,0.49637093159449,0.926696404853413,1.86694333988614
"2537",-1350000,-2650000,3,0.260869565217391,0.471392226602209,0.925584372661642,1.96351216763426
"2538",-1250000,-2650000,3,0.246376811594203,0.440727523429855,0.880148910648706,1.9970364087978
"2539",-1150000,-2650000,3,0.260869565217391,0.45298640180059,0.883678731737379,1.9507842359612
"2540",-1050000,-2650000,3,0.246376811594203,0.46536464340826,0.928904079627247,1.99607789887967
"2541",-950000,-2650000,3,0.260869565217391,0.467350863416776,0.928904081880365,1.98759466301014
"2542",-850000,-2650000,3,0.246376811594203,0.462764701702516,0.913354658497494,1.97369128444165
"2543",-750000,-2650000,3,0.246376811594203,0.46111036736696,0.913880297478836,1.98191227557361
"2544",-650000,-2650000,3,0.246376811594203,0.459221200175152,0.902479342040788,1.96523884719733
"2545",-550000,-2650000,3,0.231884057971014,0.42724725060328,0.864083164527299,2.02244289063815
"2546",-450000,-2650000,3,0.246376811594203,0.44114102279924,0.86530871770842,1.96152403196974
"2547",-350000,-2650000,3,0.246376811594203,0.44114102279924,0.86530871770842,1.96152403196974
"2548",-250000,-2650000,3,0.289855072463768,0.471262767219905,0.910422130762652,1.93187791204779
"2549",-150000,-2650000,3,0.289855072463768,0.471262767219905,0.910422130762652,1.93187791204779
"2550",-50000,-2650000,3,0.27536231884058,0.465403369009035,0.90775854471377,1.95047695216866
"2551",150000,-2650000,3,0.217391304347826,0.444631442449746,0.902274057277109,2.02926282564708
"2552",250000,-2650000,3,0.231884057971014,0.447953478685206,0.903467135008704,2.01687714907468
"2553",350000,-2650000,3,0.231884057971014,0.447953478685206,0.903467135008704,2.01687714907468
"2554",650000,-2650000,12,0.289855072463768,0.566753297479635,0.926364106939922,1.6345103082055
"2555",750000,-2650000,12,0.289855072463768,0.57649025603395,0.926364106939994,1.60690332099115
"2556",850000,-2650000,12,0.27536231884058,0.576728439026559,0.925235284469102,1.60428240027625
"2557",950000,-2650000,12,0.318840579710145,0.630964138442264,0.929556337096518,1.47323164735071
"2558",1050000,-2650000,12,0.260869565217391,0.587339673371343,0.924218127626071,1.57356665917192
"2559",1150000,-2650000,12,0.260869565217391,0.597881032791227,0.928359561461191,1.55274964507089
"2560",1250000,-2650000,12,NA,NA,NA,NA
"2561",1350000,-2650000,12,NA,NA,NA,NA
"2562",1450000,-2650000,12,NA,NA,NA,NA
"2563",1550000,-2650000,12,NA,NA,NA,NA
"2564",1650000,-2650000,12,NA,NA,NA,NA
"2565",1750000,-2650000,12,NA,NA,NA,NA
"2566",1850000,-2650000,12,NA,NA,NA,NA
"2567",1950000,-2650000,12,NA,NA,NA,NA
"2568",2950000,-2650000,12,NA,NA,NA,NA
"2569",3450000,-2650000,12,NA,NA,NA,NA
"2570",3950000,-2650000,12,NA,NA,NA,NA
"2571",4050000,-2650000,12,NA,NA,NA,NA
"2572",4150000,-2650000,12,NA,NA,NA,NA
"2573",4250000,-2650000,12,NA,NA,NA,NA
"2574",4350000,-2650000,12,NA,NA,NA,NA
"2575",4450000,-2650000,12,NA,NA,NA,NA
"2576",4550000,-2650000,12,NA,NA,NA,NA
"2577",4650000,-2650000,12,NA,NA,NA,NA
"2578",-3350000,-2750000,3,NA,NA,NA,NA
"2579",-3250000,-2750000,3,NA,NA,NA,NA
"2580",-3150000,-2750000,3,NA,NA,NA,NA
"2581",-3050000,-2750000,3,NA,NA,NA,NA
"2582",-2950000,-2750000,3,NA,NA,NA,NA
"2583",-2850000,-2750000,3,NA,NA,NA,NA
"2584",-2750000,-2750000,3,NA,NA,NA,NA
"2585",-2550000,-2750000,3,NA,NA,NA,NA
"2586",-1950000,-2750000,3,0.188405797101449,0.443079076019166,0.869248177405012,1.96183531214056
"2587",-1850000,-2750000,3,0.246376811594203,0.469260177594476,0.888300225086705,1.89298020053676
"2588",-1750000,-2750000,3,0.246376811594203,0.469260177594476,0.888300225086705,1.89298020053676
"2589",-1650000,-2750000,3,0.260869565217391,0.494384711585974,0.926696402600296,1.87444389133207
"2590",-1550000,-2750000,3,0.260869565217391,0.494384711585974,0.926696402600296,1.87444389133207
"2591",-1450000,-2750000,3,0.246376811594203,0.478084470029805,0.926486290730345,1.93791337893194
"2592",-1350000,-2750000,3,0.260869565217391,0.471392226602209,0.925584372661642,1.96351216763426
"2593",-1250000,-2750000,3,0.246376811594203,0.469406006593694,0.925584370408525,1.97182046545409
"2594",-1150000,-2750000,3,0.260869565217391,0.48166488496443,0.929114191497197,1.92896393426274
"2595",-1050000,-2750000,3,0.27536231884058,0.50664358995671,0.930226223688968,1.83605643519234
"2596",-950000,-2750000,3,0.260869565217391,0.501234127166348,0.926696402600195,1.84882942396427
"2597",-850000,-2750000,3,0.260869565217391,0.487743406694796,0.914466690689265,1.87489298294398
"2598",-750000,-2750000,3,0.246376811594203,0.485757186686281,0.914466688436147,1.88255925697038
"2599",-650000,-2750000,3,0.231884057971014,0.460778481694001,0.913354656244376,1.9821990230241
"2600",-550000,-2750000,3,0.246376811594203,0.464709354690681,0.90003953308871,1.93677946011608
"2601",-450000,-2750000,3,0.260869565217391,0.465814368130929,0.903704895221909,1.94005371463316
"2602",-350000,-2750000,3,0.260869565217391,0.451765877291545,0.903787398708614,2.00056587745639
"2603",-250000,-2750000,3,0.27536231884058,0.454962525663736,0.910212018892701,2.00063074989487
"2604",-150000,-2750000,3,0.289855072463768,0.471262767219905,0.910422130762652,1.93187791204779
"2605",-50000,-2750000,3,0.289855072463768,0.471262767219905,0.910422130762652,1.93187791204779
"2606",250000,-2750000,3,0.217391304347826,0.444631442449746,0.902274057277109,2.02926282564708
"2607",350000,-2750000,3,0.217391304347826,0.444631442449746,0.902274057277109,2.02926282564708
"2608",950000,-2750000,NA,0.289855072463768,0.599123224353265,0.92760566398045,1.54827191848851
"2609",1050000,-2750000,12,0.260869565217391,0.591281767351423,0.927092501211183,1.56793689980326
"2610",1150000,-2750000,12,0.27536231884058,0.62415383442929,0.929471593652965,1.4891706857859
"2611",1250000,-2750000,12,0.304347826086957,0.666890103691188,0.940641246998765,1.41048913725422
"2612",1350000,-2750000,12,NA,NA,NA,NA
"2613",1450000,-2750000,12,NA,NA,NA,NA
"2614",1550000,-2750000,12,NA,NA,NA,NA
"2615",1650000,-2750000,12,NA,NA,NA,NA
"2616",4150000,-2750000,12,NA,NA,NA,NA
"2617",4250000,-2750000,12,NA,NA,NA,NA
"2618",4350000,-2750000,12,NA,NA,NA,NA
"2619",4450000,-2750000,12,NA,NA,NA,NA
"2620",4550000,-2750000,12,NA,NA,NA,NA
"2621",4650000,-2750000,12,NA,NA,NA,NA
"2622",-3350000,-2850000,3,NA,NA,NA,NA
"2623",-3250000,-2850000,3,NA,NA,NA,NA
"2624",-3150000,-2850000,3,NA,NA,NA,NA
"2625",-3050000,-2850000,3,NA,NA,NA,NA
"2626",-2950000,-2850000,3,NA,NA,NA,NA
"2627",-2850000,-2850000,3,NA,NA,NA,NA
"2628",-2750000,-2850000,3,NA,NA,NA,NA
"2629",-1750000,-2850000,3,0.231884057971014,0.466265996962419,0.873233907515458,1.87282348102652
"2630",-1650000,-2850000,3,0.246376811594203,0.469260177594476,0.888300225086705,1.89298020053676
"2631",-1550000,-2850000,3,0.246376811594203,0.469260177594476,0.888300225086705,1.89298020053676
"2632",-1450000,-2850000,3,0.260869565217391,0.494384711585974,0.926696402600296,1.87444389133207
"2633",-1350000,-2850000,3,0.231884057971014,0.444281472602196,0.887188192894935,1.99690567265521
"2634",-1250000,-2850000,3,0.231884057971014,0.444281472602196,0.887188192894935,1.99690567265521
"2635",-1150000,-2850000,3,0.260869565217391,0.501234127166348,0.926696402600195,1.84882942396427
"2636",-1050000,-2850000,3,0.27536231884058,0.507827295122126,0.927921955781316,1.82723923013662
"2637",-950000,-2850000,3,0.260869565217391,0.492350354642059,0.915692241617268,1.8598386961313
"2638",-850000,-2850000,3,0.260869565217391,0.492350354642059,0.915692241617268,1.8598386961313
"2639",-750000,-2850000,3,0.246376811594203,0.476050113085889,0.915482129747318,1.92307932417642
"2640",-650000,-2850000,3,0.231884057971014,0.451071408093609,0.914370097555547,2.02710719666318
"2641",-550000,-2850000,3,0.231884057971014,0.451071408093609,0.914370097555547,2.02710719666318
"2642",-450000,-2850000,3,0.231884057971014,0.448409113134511,0.899829421218759,2.00671528490732
"2643",-350000,-2850000,3,0.246376811594203,0.450660863851297,0.903494783351959,2.00482193113197
"2644",-250000,-2850000,3,0.260869565217391,0.453857512223487,0.909919403536046,2.00485698491201
"2645",-150000,-2850000,3,0.289855072463768,0.471262767219905,0.910422130762652,1.93187791204779
"2646",850000,-2850000,NA,0.27536231884058,0.543915321389614,0.92979236815915,1.70944323793579
"2647",950000,-2850000,12,0.260869565217391,0.555341367393469,0.924160746824952,1.66413093114702
"2648",1050000,-2850000,12,0.27536231884058,0.617554568989487,0.928204533402957,1.50303241205355
"2649",1150000,-2850000,12,0.27536231884058,0.617937378124497,0.926003758023227,1.49853980484842
"2650",1250000,-2850000,12,0.27536231884058,0.617937378124497,0.926003758023227,1.49853980484842
"2651",1350000,-2850000,12,0.318840579710145,0.67052608461598,0.940098166457392,1.40203071592032
"2652",1450000,-2850000,12,NA,NA,NA,NA
"2653",1650000,-2850000,12,NA,NA,NA,NA
"2654",4250000,-2850000,12,NA,NA,NA,NA
"2655",4350000,-2850000,12,NA,NA,NA,NA
"2656",4450000,-2850000,12,NA,NA,NA,NA
"2657",4550000,-2850000,12,NA,NA,NA,NA
"2658",4650000,-2850000,12,NA,NA,NA,NA
"2659",-3350000,-2950000,3,NA,NA,NA,NA
"2660",-3250000,-2950000,3,NA,NA,NA,NA
"2661",-3150000,-2950000,3,NA,NA,NA,NA
"2662",-3050000,-2950000,3,NA,NA,NA,NA
"2663",-2950000,-2950000,3,NA,NA,NA,NA
"2664",-2850000,-2950000,3,NA,NA,NA,NA
"2665",-2750000,-2950000,3,NA,NA,NA,NA
"2666",-1550000,-2950000,3,0.231884057971014,0.429967451054542,0.886978083278102,2.06289587991531
"2667",-1450000,-2950000,3,0.246376811594203,0.446267692610711,0.887188195148052,1.98801797629112
"2668",-1350000,-2950000,3,0.231884057971014,0.444281472602196,0.887188192894935,1.99690567265521
"2669",-1050000,-2950000,3,0.231884057971014,0.48246981161772,0.899513891854608,1.86439414486585
"2670",-950000,-2950000,3,0.246376811594203,0.489356174010002,0.900625924046021,1.84043028754678
"2671",-750000,-2950000,3,0.231884057971014,0.451071408093609,0.914370097555547,2.02710719666318
"2672",-650000,-2950000,3,0.231884057971014,0.451071408093609,0.914370097555547,2.02710719666318
"2673",-550000,-2950000,3,0.231884057971014,0.464377469017722,0.89951389185425,1.93703172928901
"2674",-450000,-2950000,3,0.231884057971014,0.464377469017722,0.89951389185425,1.93703172928901
"2675",-350000,-2950000,3,0.260869565217391,0.466961105407466,0.903704895221909,1.93528943793583
"2676",-250000,-2950000,3,0.260869565217391,0.466961105407466,0.903704895221909,1.93528943793583
"2677",-150000,-2950000,3,0.27536231884058,0.470157753779657,0.910129515405997,1.93579603460616
"2678",850000,-2950000,3,0.260869565217391,0.54277286229246,0.929791137634005,1.71303910388395
"2679",950000,-2950000,12,0.246376811594203,0.541551017551201,0.923366517449917,1.70504068411729
"2680",1050000,-2950000,12,0.27536231884058,0.610463217051907,0.927922236272045,1.52002972554716
"2681",1150000,-2950000,12,0.260869565217391,0.613547257725171,0.924810680291633,1.50731776346051
"2682",1250000,-2950000,12,0.27536231884058,0.617937378124497,0.926003758023227,1.49853980484842
"2683",1350000,-2950000,12,0.318840579710145,0.669427795255521,0.938955954865908,1.40262469159577
"2684",1450000,-2950000,12,0.36231884057971,0.677186487529608,0.949563433470647,1.40221851876383
"2685",4450000,-2950000,12,NA,NA,NA,NA
"2686",4550000,-2950000,12,NA,NA,NA,NA
"2687",4650000,-2950000,12,NA,NA,NA,NA
"2688",-3350000,-3050000,3,NA,NA,NA,NA
"2689",-3250000,-3050000,3,NA,NA,NA,NA
"2690",-3150000,-3050000,3,NA,NA,NA,NA
"2691",-3050000,-3050000,3,NA,NA,NA,NA
"2692",-2950000,-3050000,3,NA,NA,NA,NA
"2693",-2850000,-3050000,3,NA,NA,NA,NA
"2694",-2750000,-3050000,3,NA,NA,NA,NA
"2695",-2650000,-3050000,3,NA,NA,NA,NA
"2696",-2550000,-3050000,3,NA,NA,NA,NA
"2697",-1450000,-3050000,3,0.202898550724638,0.399302430887385,0.841542619012047,2.10753192045902
"2698",-850000,-3050000,3,0.217391304347826,0.448077227461552,0.899303779984299,2.00702853184268
"2699",-750000,-3050000,3,0.217391304347826,0.448077227461552,0.899303779984299,2.00702853184268
"2700",-650000,-3050000,3,0.217391304347826,0.448077227461552,0.899303779984299,2.00702853184268
"2701",-550000,-3050000,3,0.231884057971014,0.464377469017722,0.89951389185425,1.93703172928901
"2702",-450000,-3050000,3,0.231884057971014,0.464377469017722,0.89951389185425,1.93703172928901
"2703",-350000,-3050000,3,0.231884057971014,0.464377469017722,0.89951389185425,1.93703172928901
"2704",-250000,-3050000,3,0.260869565217391,0.466961105407466,0.903704895221909,1.93528943793583
"2705",-50000,-3050000,3,0.27536231884058,0.470157753779657,0.910129515405997,1.93579603460616
"2706",750000,-3050000,3,0.27536231884058,0.530690131626332,0.921228016128301,1.73590568436828
"2707",850000,-3050000,3,0.289855072463768,0.547155520743424,0.922196615233878,1.68543783306962
"2708",950000,-3050000,12,0.231884057971014,0.539382090613097,0.923072343761211,1.71135148872293
"2709",1050000,-3050000,12,0.27536231884058,0.593095035251138,0.927566938907681,1.56394318579132
"2710",1150000,-3050000,12,0.27536231884058,0.612668838984513,0.928167038855332,1.51495715106672
"2711",1250000,-3050000,12,0.27536231884058,0.619216228003683,0.927768190498772,1.49829437366305
"2712",1350000,-3050000,12,0.289855072463768,0.654621867972873,0.936416676541617,1.43046959222636
"2713",1450000,-3050000,12,0.318840579710145,0.660623478751934,0.945798806932844,1.43167604142631
"2714",-3350000,-3150000,3,NA,NA,NA,NA
"2715",-3250000,-3150000,3,NA,NA,NA,NA
"2716",-3150000,-3150000,3,NA,NA,NA,NA
"2717",-3050000,-3150000,3,NA,NA,NA,NA
"2718",-2950000,-3150000,3,NA,NA,NA,NA
"2719",-2850000,-3150000,3,NA,NA,NA,NA
"2720",-2750000,-3150000,3,NA,NA,NA,NA
"2721",-2650000,-3150000,3,NA,NA,NA,NA
"2722",-1050000,-3150000,3,0.188405797101449,0.442013796395522,0.896339237169563,2.02785352963848
"2723",-950000,-3150000,3,0.202898550724638,0.448076910466751,0.896640193935216,2.00108546767386
"2724",-850000,-3150000,3,0.202898550724638,0.448076910466751,0.896640193935216,2.00108546767386
"2725",-750000,-3150000,3,0.217391304347826,0.448077227461552,0.899303779984299,2.00702853184268
"2726",-650000,-3150000,3,0.217391304347826,0.448077227461552,0.899303779984299,2.00702853184268
"2727",-550000,-3150000,3,0.217391304347826,0.448077227461552,0.899303779984299,2.00702853184268
"2728",-450000,-3150000,3,0.217391304347826,0.448077227461552,0.899303779984299,2.00702853184268
"2729",850000,-3150000,3,0.27536231884058,0.54498659380532,0.921902441545171,1.69160572392812
"2730",950000,-3150000,12,0.289855072463768,0.546167072106399,0.933457730292349,1.70910656823797
"2731",1050000,-3150000,12,0.27536231884058,0.551598096485649,0.924124482802472,1.67535836089767
"2732",1150000,-3150000,12,0.304347826086957,0.621619587605987,0.932344333232655,1.49986318292084
"2733",1250000,-3150000,12,0.333333333333333,0.632631471957771,0.933139793132834,1.47501323360518
"2734",1350000,-3150000,12,0.318840579710145,0.630599808619907,0.93313856260769,1.47976347257368
"2735",1450000,-3150000,12,0.318840579710145,0.629569902644381,0.935897820658578,1.4865669669524
"2736",-3350000,-3250000,3,NA,NA,NA,NA
"2737",-3250000,-3250000,3,NA,NA,NA,NA
"2738",-3150000,-3250000,3,NA,NA,NA,NA
"2739",-3050000,-3250000,3,NA,NA,NA,NA
"2740",-2950000,-3250000,3,NA,NA,NA,NA
"2741",-2850000,-3250000,3,NA,NA,NA,NA
"2742",-2750000,-3250000,3,NA,NA,NA,NA
"2743",-2650000,-3250000,3,NA,NA,NA,NA
"2744",-2550000,-3250000,3,NA,NA,NA,NA
"2745",-2450000,-3250000,3,NA,NA,NA,NA
"2746",-1250000,-3250000,NA,0.173913043478261,0.428331605320216,0.850790254160248,1.98628876224113
"2747",-1150000,-3250000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2748",-1050000,-3250000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2749",-550000,-3250000,3,0.217391304347826,0.448077227461552,0.899303779984299,2.00702853184268
"2750",1250000,-3250000,NA,0.333333333333333,0.632631471957771,0.933139793132834,1.47501323360518
"2751",1350000,-3250000,12,0.318840579710145,0.62683795811151,0.938806447964367,1.49768602206658
"2752",1450000,-3250000,12,0.304347826086957,0.584198560248867,0.935362761334013,1.60110418782195
"2753",1550000,-3250000,12,0.072463768115942,0.254499260742999,0.691992079888921,2.7190337522737
"2754",-3350000,-3350000,3,NA,NA,NA,NA
"2755",-3250000,-3350000,3,NA,NA,NA,NA
"2756",-3150000,-3350000,3,NA,NA,NA,NA
"2757",-3050000,-3350000,3,NA,NA,NA,NA
"2758",-2950000,-3350000,3,NA,NA,NA,NA
"2759",-2850000,-3350000,3,NA,NA,NA,NA
"2760",-2550000,-3350000,3,NA,NA,NA,NA
"2761",-1450000,-3350000,3,0.202898550724638,0.465808796222386,0.899755537268986,1.93159842528913
"2762",-1350000,-3350000,3,0.202898550724638,0.465808796222386,0.899755537268986,1.93159842528913
"2763",-1250000,-3350000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2764",-1150000,-3350000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2765",1350000,-3350000,12,0.27536231884058,0.565067176469558,0.934056599714855,1.6530009857424
"2766",-3350000,-3450000,3,NA,NA,NA,NA
"2767",-3250000,-3450000,3,NA,NA,NA,NA
"2768",-3150000,-3450000,3,NA,NA,NA,NA
"2769",-3050000,-3450000,3,NA,NA,NA,NA
"2770",-2950000,-3450000,3,NA,NA,NA,NA
"2771",-2650000,-3450000,3,NA,NA,NA,NA
"2772",-2550000,-3450000,3,NA,NA,NA,NA
"2773",-1550000,-3450000,3,0.202898550724638,0.465808796222386,0.899755537268986,1.93159842528913
"2774",-1450000,-3450000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2775",-1350000,-3450000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2776",-1250000,-3450000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2777",-1150000,-3450000,3,0.231884057971014,0.488702205734333,0.901191202320058,1.84404979504013
"2778",1350000,-3450000,12,0.217391304347826,0.504215638267116,0.913257378809029,1.8112436614376
"2779",-3350000,-3550000,3,NA,NA,NA,NA
"2780",-3250000,-3550000,3,NA,NA,NA,NA
"2781",-2750000,-3550000,3,NA,NA,NA,NA
"2782",-2650000,-3550000,3,NA,NA,NA,NA
"2783",-1550000,-3550000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2784",-1450000,-3550000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2785",-1350000,-3550000,3,0.231884057971014,0.488702205734333,0.901191202320058,1.84404979504013
"2786",-1250000,-3550000,3,0.231884057971014,0.488702205734333,0.901191202320058,1.84404979504013
"2787",-1150000,-3550000,NA,0.202898550724638,0.465279341696181,0.899755537268986,1.93379644578441
"2788",1250000,-3550000,12,0.202898550724638,0.476858741834174,0.87486120129554,1.83463387486723
"2789",-2850000,-3650000,3,NA,NA,NA,NA
"2790",-1550000,-3650000,3,0.217391304347826,0.472401964178164,0.900981090450108,1.90723400572125
"2791",-1450000,-3650000,3,0.231884057971014,0.488702205734333,0.901191202320058,1.84404979504013
"2792",-1350000,-3650000,3,0.231884057971014,0.488702205734333,0.901191202320058,1.84404979504013
"2793",-1250000,-3650000,3,0.217391304347826,0.483292742943971,0.897661381231285,1.85738642745429
"2794",1150000,-3650000,NA,0.202898550724638,0.476858741834174,0.87486120129554,1.83463387486723
"2795",-2850000,-3750000,3,NA,NA,NA,NA
"2796",-1650000,-3750000,3,0.217391304347826,0.482109037778556,0.899965649138937,1.86672635984126
"2797",-1550000,-3750000,3,0.231884057971014,0.488702205734333,0.901191202320058,1.84404979504013
"2798",-1450000,-3750000,3,0.231884057971014,0.488702205734333,0.901191202320058,1.84404979504013
"2799",1050000,-3750000,12,0.115942028985507,0.291410136262727,0.770529822286691,2.64414214333301
"2800",-1650000,-3850000,3,0.231884057971014,0.488702205734333,0.901191202320058,1.84404979504013
"2801",-1550000,-3850000,3,0.231884057971014,0.488702205734333,0.901191202320058,1.84404979504013
"2802",-3250000,-3950000,9,NA,NA,NA,NA
"2803",-3050000,-3950000,9,NA,NA,NA,NA
"2804",-1750000,-3950000,3,NA,NA,NA,NA
"2805",-3150000,-4050000,9,NA,NA,NA,NA
"2806",-3050000,-4050000,9,NA,NA,NA,NA
